vcserver,vmname,version,toolstatus,toolsversion,toolsrunningstatus
"vf-view-vc.vmware.com","VF-L01-013","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-025","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-003","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-014","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-024","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-002","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-015","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-001","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-009","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-016","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-008","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-017","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-021","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-007","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-010","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-018","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-020","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-006","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-011","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-019","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L01-023","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L02-1","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L02-2","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L02-3","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L02-4","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","VF-L02-5","v7","toolsOk","8384","guestToolsRunning"
"vf-view-vc.vmware.com","replica-66390da4-5fca-4558-87f5-2222c002e5f7","v7","toolsNotRunning","","guestToolsNotRunning"
"vf-view-vc.vmware.com","Management Server","v7","toolsOk","2147483647","guestToolsRunning"
"vf-view-vc.vmware.com","DB Name Server","v7","toolsOk","2147483647","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-mgmt-vum","v7","toolsNotRunning","8295","guestToolsNotRunning"
"vf-mgmt-vc.vmware.com","vf-vcd-vcdb-n1","v7","toolsOld","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-view-vc-db","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-mgmt-vc","v7","toolsOld","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-vcd-cell-01","v7","toolsOld","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-vcd-vc-n1","v7","toolsOld","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-view-cs-01","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-ciq","v4","toolsOk","2147483647","guestToolsRunning"
"vf-mgmt-vc.vmware.com","ora-vf-vcd-r2","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-vco","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-orchestrator","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-hpsim","v7","toolsOld","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-vcd-vc-n2","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-vlantest","v7","toolsNotRunning","8295","guestToolsNotRunning"
"vf-mgmt-vc.vmware.com","vf-chargeback","v7","toolsOld","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-f5-01","v7","toolsOk","2147483647","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-vcd-cell-02","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","s2-dev-vhhq-1","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-vcd-vcdb-n2","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-f5-02","v7","toolsOk","2147483647","guestToolsRunning"
"vf-mgmt-vc.vmware.com","rhel5.5-x86_64-templ","v7","toolsNotRunning","8295","guestToolsNotRunning"
"vf-mgmt-vc.vmware.com","s2-stage-vhhq-1","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-view-vshield","v7","toolsNotRunning","","guestToolsNotRunning"
"vf-mgmt-vc.vmware.com","s2-uat-vhhq-1","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","s2-prod-vhhq-1","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-view-dhcp","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","ora-vf-vcd-r1","v7","toolsOk","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","ora-ent-r5u5-x86_64-templ","v7","toolsNotRunning","8295","guestToolsNotRunning"
"vf-mgmt-vc.vmware.com","vf-vcc","v7","toolsOk","2147483647","guestToolsRunning"
"vf-mgmt-vc.vmware.com","test-esxi","v8","toolsNotInstalled","0","guestToolsNotRunning"
"vf-mgmt-vc.vmware.com","vf-mgmt-vc-db","v7","toolsOld","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-vcops","v7","toolsOk","2147483647","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-vcd-vshield-01","v7","toolsOk","2147483647","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-vcd-vum-01","v7","toolsOld","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-view-cs-02","v7","toolsOld","8295","guestToolsRunning"
"vf-mgmt-vc.vmware.com","vf-view-vc","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","INACTIVE-sc9-mailhost1","v7","toolsNotRunning","","guestToolsNotRunning"
"sc9-srm-vc-1.vmware.com","centos-5.7-template","v7","toolsNotInstalled","","guestToolsNotRunning"
"sc9-srm-vc-1.vmware.com","maildir","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-exchvcb","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","INACTIVE-sc9-mailhost2","v7","toolsNotRunning","8295","guestToolsNotRunning"
"sc9-srm-vc-1.vmware.com","sc9-dmz-mysql-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-mail1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-mail1b","v7","toolsNotInstalled","","guestToolsNotRunning"
"sc9-srm-vc-1.vmware.com","sc9-mailhost1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-mailhost2","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-partner-relay-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-proofpoint-agent-1","v7","toolsOld","8193","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-proofpoint-agent-2","v7","toolsOld","8193","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-proofpoint-agent-3","v7","toolsOld","8193","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-proofpoint-master","v7","toolsNotRunning","","guestToolsNotRunning"
"sc9-srm-vc-1.vmware.com","sc9-smtp-outbound-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-smtp-outbound-2","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-srm-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-srm-vc-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-srm-vcdb-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-srm-vum-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-test","v7","toolsNotRunning","8295","guestToolsNotRunning"
"sc9-srm-vc-1.vmware.com","BesZim-Template","v7","toolsNotRunning","","guestToolsNotRunning"
"sc9-srm-vc-1.vmware.com","bes-zimbra01","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","bes-zimbra02","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","bes-zimbra03","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","bes-zimbra04","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","bes-zimbra05","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","bes-zimbra06","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","bes-zimbra07","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","bes-zimbra08","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","hold-relay-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","hold","v7","toolsOld","8290","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-slq04","v4","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-auth-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-auth-2","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-auth-3","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-auth-4","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-intl-mbox-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-ldap-master-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-ldap-replica-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-ldap-replica-2","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-logger","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-mbox-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-mbox-2","v7","toolsNotRunning","","guestToolsNotRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-mbox-3","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-mbox-4","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-mbox-5","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-mbox-6","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-mbox-7","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-mta-1","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zimbra-prod-mta-3","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","zw-dmz-test","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","PA-EXCASTP01","v4","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-excas01","v7","toolsOld","8290","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-excas02","v7","toolsOld","8290","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-excas03","v7","toolsOld","8290","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-excas04","v7","toolsOld","8290","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-excas05","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-excas06","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-excas07","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-excas08","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-excas09","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-excas10","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-exht02","v7","toolsNotInstalled","","guestToolsNotRunning"
"sc9-srm-vc-1.vmware.com","sc9-exht04","v7","toolsNotInstalled","","guestToolsNotRunning"
"sc9-srm-vc-1.vmware.com","sc9-exht06","v4","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-exht07","v4","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-exht08","v4","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","sc9-exht09","v4","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-mbx-111","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-mbx-112","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-mbx-113","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-mbx-114","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-mbx-121","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-mbx-122","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-mbx-123","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-pub-pd05","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-pub-fsch","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-pub-pd01","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-pub-pd02","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-pub-pd03","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-pub-pd04","v7","toolsOk","8295","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","exch-pub-st01","v7","toolsOld","8194","guestToolsRunning"
"sc9-srm-vc-1.vmware.com","pa-expf02","v7","toolsOk","8295","guestToolsRunning"
"osdc-srm-vc-1.vmware.com","pa-excas11","v4","toolsNotRunning","7303","guestToolsNotRunning"
"osdc-srm-vc-1.vmware.com","pa-excas12","v4","toolsNotRunning","","guestToolsNotRunning"
"osdc-srm-vc-1.vmware.com","pa-exht01","v4","toolsNotRunning","7303","guestToolsNotRunning"
"osdc-srm-vc-1.vmware.com","pa-excaht03","v4","toolsOld","7303","guestToolsRunning"
"osdc-srm-vc-1.vmware.com","pa-excaht04","v4","toolsNotRunning","","guestToolsNotRunning"
"osdc-srm-vc-1.vmware.com","pa-excaht05","v4","toolsOld","7303","guestToolsRunning"
"osdc-srm-vc-1.vmware.com","pa-excaht06","v4","toolsOld","7303","guestToolsRunning"
"osdc-srm-vc-1.vmware.com","pa-exht02","v4","toolsOld","7303","guestToolsRunning"
"wdc-srm-vc-1.vmware.com","replmgr-srv-1","v4","toolsNotRunning","7302","guestToolsNotRunning"
"wdc-srm-vc-1.vmware.com","wdc-testsrm-vc-1","v7","toolsNotRunning","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","Clone-wdc-zimbra-prod-mta-1","v7","toolsNotRunning","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","clone-wdcrootdc01","v7","toolsNotRunning","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","exch-mbx-122","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","exch-pub-pd02","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","exch-pub-pd03","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","exch-pub-pd04","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","exch-pub-st01","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","pa-expf02","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-intl-mbox-1","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-mbox-1","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-mbox-3","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-mbox-4","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-test-proxy-1","v7","toolsOld","8290","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","zimbra-test-proxy-2","v7","toolsOld","8290","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-srm-2","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-srm-vc-2","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-srm-vcdb-2","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-srm-vum-2","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","exch-pub-pd01","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","rhel5.5-x86_64-template","v7","toolsNotRunning","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-test-ldap-master-1","v7","toolsOld","8290","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","zimbra-test-ldap-replica-1","v7","toolsOld","8290","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","zimbra-test-logger","v7","toolsOld","8290","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","zimbra-test-mbox-1","v7","toolsOld","8290","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","zimbra-test-mta-1","v7","toolsOld","8290","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","bes-zimbra01","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","bes-zimbra02","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","bes-zimbra03","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","bes-zimbra04","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","bes-zimbra05","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","bes-zimbra06","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","pa-slq04","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","wdc-zimbra-prod-ldap-replica-1","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-zimbra-prod-mta-1","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-zimbra-prod-mta-2","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-auth-1","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-auth-2","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-auth-3","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-auth-4","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-ldap-master-1","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-logger","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-mbox-2","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-mbox-5","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-mbox-6","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","zimbra-prod-mbox-7","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","wdc-cas01","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-cas02","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-cas03","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-cas04","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-cas05","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-cas06","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-ht01","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-ht02","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-ht03","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","wdc-ht04","v7","toolsOk","8295","guestToolsRunning"
"wdc-srm-vc-2.vmware.com","exch-mbx-111","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","exch-mbx-112","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","exch-mbx-113","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","exch-mbx-114","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","exch-mbx-121","v7","toolsNotInstalled","","guestToolsNotRunning"
"wdc-srm-vc-2.vmware.com","exch-mbx-123","v7","toolsNotInstalled","","guestToolsNotRunning"
"advantech-vc-1.vmware.com","2003ENT_R2_SP2-Template-New","v7","toolsNotRunning","","guestToolsNotRunning"
"advantech-vc-1.vmware.com","TechPUB master","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","at-transfer-2","v7","toolsNotInstalled","0","guestToolsNotRunning"
"advantech-vc-1.vmware.com","techpub","v7","toolsNotRunning","","guestToolsNotRunning"
"advantech-vc-1.vmware.com","at-transfer-1","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","AT-L04-006","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","AT-L04-003","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","at-view-cs05","v7","toolsOk","8384","guestToolsRunning"
"advantech-vc-1.vmware.com","view-at-L06-052","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","view-at-L06-003","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","AT-L04-009","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","View-Template-Standard-W7","v7","toolsNotRunning","8384","guestToolsNotRunning"
"advantech-vc-1.vmware.com","view-at-L06-018","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","AT-L05-006","v7","toolsOk","8384","guestToolsRunning"
"advantech-vc-1.vmware.com","at-vcops-adpt","v7","toolsNotRunning","8290","guestToolsNotRunning"
"advantech-vc-1.vmware.com","View-Standard-Finance-XP2","v7","toolsNotRunning","8384","guestToolsNotRunning"
"advantech-vc-1.vmware.com","AT-L05-001","v7","toolsOk","8384","guestToolsRunning"
"advantech-vc-1.vmware.com","AT-L04-002","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","at-view-cs06","v7","toolsNotRunning","8384","guestToolsNotRunning"
"advantech-vc-1.vmware.com","view-at-L06-060","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","view-win7-linked","v7","toolsNotRunning","8384","guestToolsNotRunning"
"advantech-vc-1.vmware.com","at-vcops","v7","toolsNotRunning","8290","guestToolsNotRunning"
"advantech-vc-1.vmware.com","view-at-L06-047","v7","toolsNotInstalled","0","guestToolsNotRunning"
"advantech-vc-1.vmware.com","view-at-L06-028","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","replica-b5ea84b3-951c-4483-b470-976d23451b92","v7","toolsNotRunning","8384","guestToolsNotRunning"
"advantech-vc-1.vmware.com","view-at-L06-030","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","AT-L05-007","v7","toolsOk","8384","guestToolsRunning"
"advantech-vc-1.vmware.com","view-at-tst1-1","v7","toolsNotInstalled","0","guestToolsNotRunning"
"advantech-vc-1.vmware.com","View-Template-Standard-XP2","v7","toolsNotRunning","8384","guestToolsNotRunning"
"advantech-vc-1.vmware.com","view-at-L06-062","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","view-at-L06-011","v7","toolsNotInstalled","0","guestToolsNotRunning"
"advantech-vc-1.vmware.com","AT-L04-010","v7","toolsOld","8290","guestToolsRunning"
"advantech-vc-1.vmware.com","AT-L04-005","v7","toolsOld","8290","guestToolsRunning"
