vendor,device,model,versiontype,version
"vmware","vmview-vc-1.vmware.com/view-GSS01-203","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-203","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-098","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-098","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-235","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-235","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-176","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-176","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-297","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-297","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-368","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-368","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-244","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-244","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-083","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-083","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-226","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-226","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-147","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-147","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-121","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-121","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-187","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-187","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-160","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-160","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-205","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-205","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-406","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-406","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-366","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-366","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-067","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-067","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-274","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-274","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-300","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-300","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-261","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-261","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-046","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-046","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-016","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-016","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-383","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-383","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-006","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-006","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-258","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-258","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-152","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-152","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-325","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-325","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-353","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-353","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-130","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-130","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-037","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-037","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-103","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-103","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-281","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-281","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-051","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-051","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-267","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-267","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-010","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-010","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-311","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-311","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-385","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-385","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-256","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-256","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-230","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-230","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-173","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-173","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-396","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-396","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-292","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-292","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-249","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-249","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-278","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-278","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-334","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-334","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-022","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-022","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-116","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-116","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-215","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-215","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-182","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-182","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-073","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-073","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-167","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-167","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-202","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-202","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-099","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-099","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-179","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-179","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-108","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-108","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-243","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-243","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-082","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-082","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-221","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-221","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-140","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-140","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-126","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-126","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-003","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-003","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-188","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-188","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-157","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-157","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-320","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-320","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-161","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-161","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-204","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-204","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-135","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-135","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-401","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-401","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-066","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-066","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-197","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-197","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-275","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-275","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-260","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-260","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-041","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-041","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-119","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-119","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-378","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-378","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-017","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-017","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-128","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-128","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-349","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-349","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-380","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-380","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-009","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-009","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-259","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-259","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-078","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-078","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-151","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-151","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-326","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-326","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-092","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-092","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-352","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-352","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-133","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-133","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-030","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-030","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/view-GSS01-104","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/view-GSS01-104","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-007","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-007","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-015","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-015","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-004","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-004","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-014","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-014","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-024","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-024","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-005","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-005","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-017","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-017","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-025","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-025","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-002","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-002","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-016","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-016","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-026","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-026","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-003","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-003","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-011","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-011","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-019","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-019","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-027","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-027","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-030","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-030","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-010","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-010","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-018","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-018","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-020","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-020","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-028","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-028","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-001","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-001","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-009","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-009","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-013","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-013","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-021","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-021","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-029","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-029","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-006","vm","firmware version","v7"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-006","vm","tools version","8384 (toolsOk)"
"vmware","vmview-vc-1.vmware.com/View-IT-L01-012","vm","firmware version","v7"
