"timestamp","vmhost","pnic","speed","macaddress","peerdeviceid","peeripaddress","peerportid","observed","vlan","datacenter"
"2014-11-03 14:22:14","sc9-prod-vmg4-5.vmware.com","vmnic0","2500","d4:85:64:4e:ad:08","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/6","10.113.128.1-10.113.143.254 10.113.160.1-10.113.163.254 10.113.60.1-10.113.61.254 10.119.41.29-10.119.41.29 10.113.52.1-10.113.52.254 10.113.82.1-10.113.82.254 10.113.47.1-10.113.47.0 10.119.17.1-10.119.17.127 10.113.36.16-10.113.36.31 10.119.6.1-10.119.6.15 10.119.33.1-10.119.33.31 10.113.14.224-10.113.14.239 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.8.1-10.119.8.63 10.113.12.16-10.113.12.16 10.113.112.1-10.113.112.31 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3460 3437 3475 3433 2082 3036 3473 3419 3471 3474 3428 3102 0 3472 3427 3103 3108 3476 3422 3412 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-5.vmware.com","vmnic1","2500","d4:85:64:4e:ad:0c","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/6","10.113.82.1-10.113.82.254 10.113.160.1-10.113.163.254 10.113.128.1-10.113.143.254 10.113.60.1-10.113.61.254 10.113.52.1-10.113.52.254 10.119.41.29-10.119.41.29 10.113.112.1-10.113.112.31 10.113.14.224-10.113.14.239 10.119.17.1-10.119.17.127 10.113.47.1-10.113.47.0 10.113.12.16-10.113.12.16 10.113.120.4-10.113.120.7 10.119.33.1-10.119.33.31 192.168.0.1-192.168.15.254 10.119.6.1-10.119.6.15 10.113.36.16-10.113.36.31 10.119.8.1-10.119.8.63 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","2082 3460 3459 3437 3433 3475 3103 3428 3473 3036 3427 3102 3474 0 3471 3419 3472 3108 3476 3422 3412 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-5.vmware.com","vmnic2","2500","d4:85:64:4e:ad:09","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/44","10.1.128.1-10.1.191.254 10.113.62.1-10.113.63.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","1280 3438 12 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-5.vmware.com","vmnic3","2500","d4:85:64:4e:ad:0d","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/44","10.113.62.1-10.113.63.254 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-5.vmware.com","vmnic4","2500","d4:85:64:4e:ad:0a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-5.vmware.com","vmnic5","2500","d4:85:64:4e:ad:0e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-5.vmware.com","vmnic6","2500","d4:85:64:4e:ad:0b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-5.vmware.com","vmnic7","2500","d4:85:64:4e:ad:0f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-6.vmware.com","vmnic0","2500","d4:85:64:4f:72:38","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/6","10.113.160.1-10.113.191.254 10.119.8.1-10.119.8.63 10.113.128.1-10.113.135.254 10.113.60.1-10.113.61.254 10.119.41.29-10.119.41.29 10.113.52.1-10.113.52.254 10.113.82.1-10.113.82.254 10.113.47.1-10.113.47.0 10.119.17.1-10.119.17.127 10.113.36.1-10.113.36.63 10.119.6.1-10.119.6.15 10.119.33.1-10.119.33.31 10.113.14.224-10.113.14.239 10.113.76.1-10.113.76.254 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.113.12.16-10.113.12.16 10.113.112.1-10.113.112.31 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3472 3459 3437 3475 3433 2082 3036 3473 3419 3471 3474 3428 3422 3102 0 3427 3103 3108 3476 3412 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-6.vmware.com","vmnic1","2500","d4:85:64:4f:72:3c","005056a11d79","10.113.60.9","eth0","10.113.160.1-10.113.191.254 10.113.52.1-10.113.52.254 10.113.128.1-10.113.135.254 10.113.60.1-10.113.61.254 10.113.112.1-10.113.112.31 10.113.47.1-10.113.47.0 10.119.41.29-10.119.41.29 10.113.82.1-10.113.82.254 10.119.33.1-10.119.33.31 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 10.113.14.224-10.113.14.239 10.113.76.1-10.113.76.254 10.113.12.16-10.113.12.16 192.168.0.1-192.168.15.254 10.119.6.1-10.119.6.15 10.113.36.1-10.113.36.63 10.119.8.1-10.119.8.63 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3433 3459 3437 3103 3036 3475 2082 3474 3473 3102 3428 3422 3427 0 3471 3419 3472 3108 3476 3412 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-6.vmware.com","vmnic2","2500","d4:85:64:4f:72:39","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/44","10.1.128.1-10.1.191.254 10.113.62.1-10.113.63.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","1280 3438 12 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-6.vmware.com","vmnic3","2500","d4:85:64:4f:72:3d","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/44","10.113.62.1-10.113.63.254 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-6.vmware.com","vmnic4","2500","d4:85:64:4f:72:3a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-6.vmware.com","vmnic5","2500","d4:85:64:4f:72:3e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-6.vmware.com","vmnic6","2500","d4:85:64:4f:72:3b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-6.vmware.com","vmnic7","2500","d4:85:64:4f:72:3f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-7.vmware.com","vmnic0","2500","d4:85:64:4f:22:78","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/9","10.113.160.1-10.113.191.254 10.113.60.1-10.113.61.254 10.113.12.16-10.113.12.16 10.113.128.1-10.113.143.254 10.113.52.1-10.113.53.254 10.119.33.1-10.119.33.31 10.113.112.1-10.113.112.31 10.113.47.1-10.113.47.0 10.113.82.1-10.113.82.254 10.119.41.29-10.119.41.29 10.113.14.224-10.113.14.239 10.113.76.1-10.113.76.254 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.6.1-10.119.6.15 10.113.36.1-10.113.36.63 10.119.8.1-10.119.8.63 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 3427 3459 3433 3474 3103 3036 2082 3475 3428 3422 3473 3102 0 3471 3419 3472 3108 3476 3412 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-7.vmware.com","vmnic1","2500","d4:85:64:4f:22:7c","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/7","10.113.160.1-10.113.191.254 10.113.60.1-10.113.61.254 10.113.12.16-10.113.12.16 10.113.128.1-10.113.143.254 10.113.52.1-10.113.53.254 10.119.33.1-10.119.33.31 10.113.112.1-10.113.112.31 10.113.47.1-10.113.47.0 10.113.82.1-10.113.82.254 10.119.41.29-10.119.41.29 10.113.14.224-10.113.14.239 10.113.76.1-10.113.76.254 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.6.1-10.119.6.15 10.113.36.1-10.113.36.63 10.119.8.1-10.119.8.63 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 3427 3459 3433 3474 3103 3036 2082 3475 3428 3422 3473 3102 0 3471 3419 3472 3108 3476 3412 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-7.vmware.com","vmnic2","2500","d4:85:64:4f:22:79","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/44","10.113.62.1-10.113.63.254 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-7.vmware.com","vmnic3","2500","d4:85:64:4f:22:7d","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/44","10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-7.vmware.com","vmnic4","2500","d4:85:64:4f:22:7a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-7.vmware.com","vmnic5","2500","d4:85:64:4f:22:7e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-7.vmware.com","vmnic6","2500","d4:85:64:4f:22:7b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-7.vmware.com","vmnic7","2500","d4:85:64:4f:22:7f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-8.vmware.com","vmnic0","2500","d4:85:64:55:95:68","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/9","10.113.60.1-10.113.61.254 10.113.128.1-10.113.143.254 10.113.160.1-10.113.191.254 10.113.52.1-10.113.53.254 10.119.41.29-10.119.41.29 10.113.47.1-10.113.47.0 10.113.82.1-10.113.82.254 10.113.14.224-10.113.14.239 10.119.33.1-10.119.33.31 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 10.113.112.1-10.113.112.31 10.113.12.16-10.113.12.16 192.168.0.1-192.168.15.254 10.119.6.1-10.119.6.15 10.119.8.1-10.119.8.63 10.113.36.1-10.113.36.63 10.113.125.24-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3459 3460 3433 3475 3036 2082 3428 3474 3473 3102 3103 3427 0 3471 3472 3419 3108 3422 3476 3412 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-8.vmware.com","vmnic1","2500","d4:85:64:55:95:6c","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/7","10.113.60.1-10.113.61.254 10.113.128.1-10.113.143.254 10.113.160.1-10.113.191.254 10.113.52.1-10.113.53.254 10.119.41.29-10.119.41.29 10.113.47.1-10.113.47.0 10.113.82.1-10.113.82.254 10.113.14.224-10.113.14.239 10.119.33.1-10.119.33.31 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 10.113.112.1-10.113.112.31 10.113.12.16-10.113.12.16 192.168.0.1-192.168.15.254 10.119.6.1-10.119.6.15 10.119.8.1-10.119.8.63 10.113.36.1-10.113.36.63 10.113.125.24-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3459 3460 3433 3475 3036 2082 3428 3474 3473 3102 3103 3427 0 3471 3472 3419 3108 3422 3476 3412 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-8.vmware.com","vmnic2","2500","d4:85:64:55:95:69","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/44","10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-8.vmware.com","vmnic3","2500","d4:85:64:55:95:6d","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/44","10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-8.vmware.com","vmnic4","2500","d4:85:64:55:95:6a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-8.vmware.com","vmnic5","2500","d4:85:64:55:95:6e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-8.vmware.com","vmnic6","2500","d4:85:64:55:95:6b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-8.vmware.com","vmnic7","2500","d4:85:64:55:95:6f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-9.vmware.com","vmnic0","3400","d4:85:64:55:d4:d0","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/9","10.113.60.1-10.113.61.254 10.113.128.1-10.113.143.254 10.113.160.1-10.113.167.254 10.113.112.1-10.113.112.31 10.113.12.16-10.113.12.16 10.113.52.1-10.113.52.254 10.119.33.1-10.119.33.31 10.119.41.29-10.119.41.29 10.113.14.224-10.113.14.239 10.113.82.1-10.113.82.254 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.6.1-10.119.6.15 10.113.47.1-10.113.47.0 10.113.36.1-10.113.36.63 10.119.8.1-10.119.8.63 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3459 3460 3103 3427 3433 3474 3475 3428 2082 3473 3102 0 3471 3036 3419 3472 3108 3476 3422 3412 3461 3470 3101 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-9.vmware.com","vmnic1","3400","d4:85:64:55:d4:d4","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/7","10.113.60.1-10.113.61.254 10.113.128.1-10.113.143.254 10.113.160.1-10.113.191.254 10.113.112.1-10.113.112.31 10.113.12.16-10.113.12.16 10.113.52.1-10.113.52.254 10.119.33.1-10.119.33.31 10.119.41.29-10.119.41.29 10.113.14.224-10.113.14.239 10.113.82.1-10.113.82.254 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.6.1-10.119.6.15 10.113.47.1-10.113.47.0 10.113.36.1-10.113.36.63 10.119.8.1-10.119.8.63 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3459 3460 3103 3427 3433 3474 3475 3428 2082 3473 3102 0 3471 3036 3419 3472 3108 3476 3422 3412 3461 3470 3101 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-9.vmware.com","vmnic2","2500","d4:85:64:55:d4:d1","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/44","10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-9.vmware.com","vmnic3","2500","d4:85:64:55:d4:d5","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/44","10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-9.vmware.com","vmnic4","3300","d4:85:64:55:d4:d2",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-9.vmware.com","vmnic5","3300","d4:85:64:55:d4:d6",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-9.vmware.com","vmnic6","3300","d4:85:64:55:d4:d3",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-9.vmware.com","vmnic7","3300","d4:85:64:55:d4:d7",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-10.vmware.com","vmnic0","3400","d4:85:64:4f:a2:b0","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/9","10.113.128.1-10.113.143.254 10.113.160.1-10.113.191.254 10.113.60.1-10.113.60.254 10.113.47.1-10.113.47.0 10.113.14.224-10.113.14.239 10.113.82.1-10.113.82.254 10.119.33.1-10.119.33.31 10.113.52.1-10.113.53.254 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 10.113.12.16-10.113.12.16 10.119.41.29-10.119.41.29 10.113.112.1-10.113.112.31 10.119.8.1-10.119.8.63 10.119.6.1-10.119.6.15 192.168.0.1-192.168.15.254 10.113.36.1-10.113.36.63 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.113.76.1-10.113.76.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3460 3437 3036 3428 2082 3474 3433 3473 3102 3427 3475 3103 3472 3471 0 3419 3108 3476 3412 3422 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-10.vmware.com","vmnic1","3400","d4:85:64:4f:a2:b4","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/7","10.113.128.1-10.113.143.254 10.113.160.1-10.113.191.254 10.113.60.1-10.113.60.254 10.113.47.1-10.113.47.0 10.113.14.224-10.113.14.239 10.113.82.1-10.113.82.254 10.119.33.1-10.119.33.31 10.113.52.1-10.113.53.254 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 10.113.12.16-10.113.12.16 10.119.41.29-10.119.41.29 10.113.112.1-10.113.112.31 10.119.8.1-10.119.8.63 10.119.6.1-10.119.6.15 192.168.0.1-192.168.15.254 10.113.36.1-10.113.36.63 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.113.76.1-10.113.76.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3460 3437 3036 3428 2082 3474 3433 3473 3102 3427 3475 3103 3472 3471 0 3419 3108 3476 3412 3422 3107 3470 3101 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-10.vmware.com","vmnic2","2500","d4:85:64:4f:a2:b1","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/44","10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-10.vmware.com","vmnic3","2500","d4:85:64:4f:a2:b5","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/44","10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-10.vmware.com","vmnic4","3300","d4:85:64:4f:a2:b2",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-10.vmware.com","vmnic5","3300","d4:85:64:4f:a2:b6",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-10.vmware.com","vmnic6","3300","d4:85:64:4f:a2:b3",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-10.vmware.com","vmnic7","3300","d4:85:64:4f:a2:b7",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-4.vmware.com","vmnic0","2500","d4:85:64:55:93:68","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet3/6","10.113.128.1-10.113.135.254 10.113.160.1-10.113.191.254 10.113.60.1-10.113.61.254 10.119.41.29-10.119.41.29 10.113.52.1-10.113.53.254 10.113.82.1-10.113.82.254 10.113.47.1-10.113.47.0 10.119.17.1-10.119.17.127 10.113.36.1-10.113.36.63 10.119.6.1-10.119.6.15 10.119.33.1-10.119.33.31 10.113.14.224-10.113.14.239 10.113.76.1-10.113.76.254 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.8.1-10.119.8.63 10.113.12.16-10.113.12.16 10.113.112.1-10.113.112.31 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3460 3437 3475 3433 2082 3036 3473 3419 3471 3474 3428 3422 3102 0 3472 3427 3103 3108 3476 3412 3107 3461 3105 3470 3101 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-4.vmware.com","vmnic1","2500","d4:85:64:55:93:6c","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/6","10.113.160.1-10.113.191.254 10.113.128.1-10.113.135.254 10.113.52.1-10.113.53.254 10.113.60.1-10.113.61.254 10.119.41.29-10.119.41.29 10.119.17.1-10.119.17.127 10.113.112.1-10.113.112.31 10.113.82.1-10.113.82.254 10.113.14.224-10.113.14.239 10.113.12.16-10.113.12.16 10.119.33.1-10.119.33.31 10.113.120.4-10.113.120.7 10.119.8.1-10.119.8.63 10.119.6.1-10.119.6.15 192.168.0.1-192.168.15.254 10.113.47.1-10.113.47.0 10.113.36.1-10.113.36.63 10.113.76.1-10.113.76.254 10.113.125.24-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3459 3433 3437 3475 3473 3103 2082 3428 3427 3474 3102 3472 3471 0 3036 3419 3422 3108 3476 3412 3107 3461 3105 3470 3101 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-4.vmware.com","vmnic2","2500","d4:85:64:55:93:69","sg1-sjc3.vmware.com","10.113.252.7","GigabitEthernet1/44","10.1.128.1-10.1.191.254 10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","1280 3438 12 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-4.vmware.com","vmnic3","2500","d4:85:64:55:93:6d","sg2-sjc3.vmware.com","10.113.252.8","GigabitEthernet1/44","10.113.63.128-10.113.63.128 0.0.0.1-255.255.255.254 10.1.128.1-10.1.191.254 0.0.0.1-255.255.255.254 ","3438 12 1280 3434 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-4.vmware.com","vmnic4","2500","d4:85:64:55:93:6a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-4.vmware.com","vmnic5","2500","d4:85:64:55:93:6e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-4.vmware.com","vmnic6","2500","d4:85:64:55:93:6b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-4.vmware.com","vmnic7","2500","d4:85:64:55:93:6f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-11.vmware.com","vmnic0","2500","44:1e:a1:3e:c9:20","005056a16e51","10.113.60.5","eth0","10.113.160.1-10.113.191.254 10.113.60.1-10.113.61.254 10.113.128.1-10.113.135.254 10.113.52.1-10.113.53.254 10.119.17.1-10.119.17.127 10.113.82.1-10.113.82.254 10.113.14.224-10.113.14.239 10.119.41.29-10.119.41.29 10.113.112.1-10.113.112.31 10.119.33.1-10.119.33.31 10.113.12.16-10.113.12.16 10.113.120.4-10.113.120.7 10.119.8.1-10.119.8.63 10.119.6.1-10.119.6.15 192.168.0.1-192.168.15.254 10.113.47.1-10.113.47.0 10.113.36.1-10.113.36.63 10.113.125.24-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 3459 3433 3473 2082 3428 3475 3103 3474 3427 3102 3472 3471 0 3036 3419 3108 3422 3476 3412 3101 3107 3470 3461 ","Santa Clara"
"2014-11-03 14:22:14","sc9-prod-vmg4-11.vmware.com","vmnic1","2500","44:1e:a1:3e:c9:24","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet3/6","10.113.160.1-10.113.191.254 10.113.60.1-10.113.61.254 10.113.128.1-10.113.135.254 10.113.52.1-10.113.53.254 10.119.17.1-10.119.17.127 10.113.82.1-10.113.82.254 10.113.14.224-10.113.14.239 10.119.41.29-10.119.41.29 10.113.112.1-10.113.112.31 10.119.33.1-10.119.33.31 10.113.12.16-10.113.12.16 10.113.120.4-10.113.120.7 10.119.8.1-10.119.8.63 10.119.6.1-10.119.6.15 192.168.0.1-192.168.15.254 10.113.47.1-10.113.47.0 10.113.36.1-10.113.36.63 10.113.125.24-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3437 3459 3433 3473 2082 3428 3475 3103 3474 3427 3102 3472 3471 0 3036 3419 3108 3422 3476 3412 3101 3107 3470 3461 ","Santa Clara"
