ip,port,name
10.148.91.60,443,/onecloud/test12-ebssso.vmware.com-pool
10.148.91.61,443,/onecloud/test12-ebssso.vmware.com-pool
10.148.91.3,9443,/onecloud/s2-test12-ebssso-pool
10.148.91.5,9443,/onecloud/s2-test12-ebssso-pool
10.148.91.61,8001,/onecloud/s2-test12-lr1-vip.vmware.com-pool
10.148.91.62,8001,/onecloud/s2-test12-lr1-vip.vmware.com-pool
10.148.91.69,8001,/onecloud/s2-test12-lr1-vip.vmware.com-pool
10.148.91.77,8001,/onecloud/s2-test12-lr1-vip.vmware.com-pool
10.148.91.28,80,/onecloud/wwwa-test12-web-vip-1.vmware.com-pool
10.148.91.19,80,/onecloud/wwwa-test12-web-vip-1.vmware.com-pool
10.148.91.18,80,/onecloud/s2-test12-solrs-vip.vmware.com-pool
10.148.91.20,80,/onecloud/s2-test12-solrs-vip.vmware.com-pool
10.148.91.14,8080,/onecloud/s2-test12-solrs-vip.vmware.com-pool
10.148.91.16,8080,/onecloud/s2-test12-solrs-vip.vmware.com-pool
10.148.91.80,8011,/onecloud/test12osb-vip.vmware.com-pool
10.148.91.81,8011,/onecloud/test12osb-vip.vmware.com-pool
10.148.91.79,8011,/onecloud/test12osb-vip.vmware.com-pool
10.148.91.7,80,/onecloud/portal-test12-flexlm-vip.vmware.com-pool
10.148.91.8,80,/onecloud/portal-test12-flexlm-vip.vmware.com-pool
10.148.91.1,80,/onecloud/portal-test12-flexlm-vip.vmware.com-pool
10.148.91.2,80,/onecloud/portal-test12-flexlm-vip.vmware.com-pool
10.148.91.63,7780,/onecloud/test12-webpass-vip.vmware.com-pool
10.148.91.65,7780,/onecloud/test12-webpass-vip.vmware.com-pool
10.148.91.61,8011,/onecloud/s2-test12-lr2-vip.vmware.com-pool
10.148.91.62,8011,/onecloud/s2-test12-lr2-vip.vmware.com-pool
10.148.91.69,8011,/onecloud/s2-test12-lr2-vip.vmware.com-pool
10.148.91.77,8011,/onecloud/s2-test12-lr2-vip.vmware.com-pool
10.148.91.71,8511,/onecloud/s2-test12-tcs5-vip.vmware.com-pool
10.148.91.73,8511,/onecloud/s2-test12-tcs5-vip.vmware.com-pool
10.148.91.41,8511,/onecloud/s2-test12-tcs5-vip.vmware.com-pool
10.148.91.43,8511,/onecloud/s2-test12-tcs5-vip.vmware.com-pool
10.148.91.55,8080,/onecloud/websearch-test12-vip.vmware.com-pool
10.148.91.56,8080,/onecloud/websearch-test12-vip.vmware.com-pool
10.148.91.23,80,/onecloud/comm-test12-pool
10.148.91.24,80,/onecloud/comm-test12-pool
10.148.91.13,8281,/onecloud/s2-test12-websvc2-vip.vmware.com-pool
10.148.91.14,8281,/onecloud/s2-test12-websvc2-vip.vmware.com-pool
10.148.91.5,8281,/onecloud/s2-test12-websvc2-vip.vmware.com-pool
10.148.91.6,8281,/onecloud/s2-test12-websvc2-vip.vmware.com-pool
10.148.91.64,80,/onecloud/portal-test12-webgate-vip.vmware.com-pool
10.148.91.68,80,/onecloud/portal-test12-webgate-vip.vmware.com-pool
10.148.91.58,80,/onecloud/portal-test12-webgate-vip.vmware.com-pool
10.148.91.62,80,/onecloud/portal-test12-webgate-vip.vmware.com-pool
10.148.91.58,389,/onecloud/test12-oid.vmware.com-pool
10.148.91.59,389,/onecloud/test12-oid.vmware.com-pool
10.148.91.48,389,/onecloud/test12-oid.vmware.com-pool
10.148.91.63,389,/onecloud/test12-oid.vmware.com-pool
10.148.235.5,8001,/onecloud/visl-test12-pl-vip.vmware.com-pool
10.148.235.6,8001,/onecloud/visl-test12-pl-vip.vmware.com-pool
10.148.235.7,8001,/onecloud/visl-test12-pl-vip.vmware.com-pool
10.148.235.8,8001,/onecloud/visl-test12-pl-vip.vmware.com-pool
10.148.91.24,8001,/onecloud/visl-test12-pl-vip.vmware.com-pool
10.148.91.81,8001,/onecloud/visl-test12-pl-vip.vmware.com-pool
10.148.91.72,80,/onecloud/s2-test12-wcm-vip.vmware.com-pool
10.148.91.75,80,/onecloud/s2-test12-wcm-vip.vmware.com-pool
10.148.91.42,80,/onecloud/s2-test12-wcm-vip.vmware.com-pool
10.148.91.44,80,/onecloud/s2-test12-wcm-vip.vmware.com-pool
10.148.91.72,81,/onecloud/s2-test12-wcm-static-vip.vmware.com-pool
10.148.91.75,81,/onecloud/s2-test12-wcm-static-vip.vmware.com-pool
10.148.91.42,81,/onecloud/s2-test12-wcm-static-vip.vmware.com-pool
10.148.91.44,81,/onecloud/s2-test12-wcm-static-vip.vmware.com-pool
10.148.91.76,8011,/onecloud/s2-test12-lr5-vip.vmware.com-pool
10.148.91.77,8011,/onecloud/s2-test12-lr5-vip.vmware.com-pool
10.148.91.55,8011,/onecloud/s2-test12-lr5-vip.vmware.com-pool
10.148.91.56,8011,/onecloud/s2-test12-lr5-vip.vmware.com-pool
10.148.91.78,7777,/onecloud/test12soa-vip.vmware.com-pool
10.148.91.79,7777,/onecloud/test12soa-vip.vmware.com-pool
10.148.91.37,7777,/onecloud/test12soa-vip.vmware.com-pool
10.148.91.38,7777,/onecloud/test12soa-vip.vmware.com-pool
10.148.91.23,80,/onecloud/comm-test12-pool
10.148.91.24,80,/onecloud/comm-test12-pool
10.148.91.69,8311,/onecloud/s2-test12-tcs3-vip.vmware.com-pool
10.148.91.70,8311,/onecloud/s2-test12-tcs3-vip.vmware.com-pool
10.148.91.39,8311,/onecloud/s2-test12-tcs3-vip.vmware.com-pool
10.148.91.40,8311,/onecloud/s2-test12-tcs3-vip.vmware.com-pool
10.148.91.60,8001,/onecloud/s2-test12-lr3-vip.vmware.com-pool
10.148.91.60,8011,/onecloud/s2-test12-lr3-vip.vmware.com-pool
10.148.91.68,8001,/onecloud/s2-test12-lr3-vip.vmware.com-pool
10.148.91.68,8011,/onecloud/s2-test12-lr3-vip.vmware.com-pool
10.148.91.53,80,/onecloud/www-test12-vip.vmware.com-pool
10.148.91.54,80,/onecloud/www-test12-vip.vmware.com-pool
10.148.91.75,80,/onecloud/www-test12-vip.vmware.com-pool
10.148.91.76,80,/onecloud/www-test12-vip.vmware.com-pool
10.148.91.26,80,/onecloud/lrp-test12-vip.vmware.com-pool
10.148.91.27,80,/onecloud/lrp-test12-vip.vmware.com-pool
10.148.91.15,8481,/onecloud/s2-test12-websvc4-vip.vmware.com-pool
10.148.91.15,8581,/onecloud/s2-test12-websvc4-vip.vmware.com-pool
10.148.91.16,8481,/onecloud/s2-test12-websvc4-vip.vmware.com-pool
10.148.91.16,8581,/onecloud/s2-test12-websvc4-vip.vmware.com-pool
10.148.91.22,8481,/onecloud/s2-test12-websvc4-vip.vmware.com-pool
10.148.91.53,80,/onecloud/www-test12-vip.vmware.com-pool
10.148.91.54,80,/onecloud/www-test12-vip.vmware.com-pool
10.148.91.76,8001,/onecloud/s2-test12-lr4-vip.vmware.com-pool
10.148.91.77,8001,/onecloud/s2-test12-lr4-vip.vmware.com-pool
10.148.91.55,8001,/onecloud/s2-test12-lr4-vip.vmware.com-pool
10.148.91.56,8001,/onecloud/s2-test12-lr4-vip.vmware.com-pool
10.148.91.13,8381,/onecloud/s2-test12-websvc3-vip.vmware.com-pool
10.148.91.14,8381,/onecloud/s2-test12-websvc3-vip.vmware.com-pool
10.148.91.5,8381,/onecloud/s2-test12-websvc3-vip.vmware.com-pool
10.148.91.6,8381,/onecloud/s2-test12-websvc3-vip.vmware.com-pool
10.148.91.69,8411,/onecloud/s2-test12-tcs4-vip.vmware.com-pool
10.148.91.70,8411,/onecloud/s2-test12-tcs4-vip.vmware.com-pool
10.148.91.39,8411,/onecloud/s2-test12-tcs4-vip.vmware.com-pool
10.148.91.40,8411,/onecloud/s2-test12-tcs4-vip.vmware.com-pool
10.148.91.37,6501,/onecloud/test12-ovd.vmware.com-pool
10.148.91.39,6501,/onecloud/test12-ovd.vmware.com-pool
10.148.91.70,6501,/onecloud/test12-ovd.vmware.com-pool
10.148.91.72,6501,/onecloud/test12-ovd.vmware.com-pool
10.148.91.13,8181,/onecloud/s2-test12-websvc1-vip.vmware.com-pool
10.148.91.14,8181,/onecloud/s2-test12-websvc1-vip.vmware.com-pool
10.148.91.5,8181,/onecloud/s2-test12-websvc1-vip.vmware.com-pool
10.148.91.6,8181,/onecloud/s2-test12-websvc1-vip.vmware.com-pool
10.148.91.69,8111,/onecloud/s2-test12-tcs1-vip.vmware.com-pool
10.148.91.70,8111,/onecloud/s2-test12-tcs1-vip.vmware.com-pool
10.148.91.39,8111,/onecloud/s2-test12-tcs1-vip.vmware.com-pool
10.148.91.40,8111,/onecloud/s2-test12-tcs1-vip.vmware.com-pool
10.148.91.44,7780,/onecloud/ucmtest12-vip.vmware.com-pool
10.148.91.46,7780,/onecloud/ucmtest12-vip.vmware.com-pool
10.148.91.29,7780,/onecloud/ucmtest12-vip.vmware.com-pool
10.148.91.30,7780,/onecloud/ucmtest12-vip.vmware.com-pool
10.148.91.71,8811,/onecloud/s2-test12-tcs8-vip.vmware.com-pool
10.148.91.73,8811,/onecloud/s2-test12-tcs8-vip.vmware.com-pool
10.148.91.41,8811,/onecloud/s2-test12-tcs8-vip.vmware.com-pool
10.148.91.43,8811,/onecloud/s2-test12-tcs8-vip.vmware.com-pool
10.148.91.26,80,/onecloud/lrp-test12-vip.vmware.com-pool
10.148.91.27,80,/onecloud/lrp-test12-vip.vmware.com-pool
10.148.91.10,80,/onecloud/lrp-test12-vip.vmware.com-pool
10.148.91.9,80,/onecloud/lrp-test12-vip.vmware.com-pool
10.148.92.101,5672,/onecloud/cbr-uat2-rmq-vip.vmware.com-pool
10.148.92.102,5672,/onecloud/cbr-uat2-rmq-vip.vmware.com-pool
10.148.235.5,8001,/onecloud/visl-test12-ml-vip.vmware.com-pool
10.148.235.6,8001,/onecloud/visl-test12-ml-vip.vmware.com-pool
10.148.235.7,8001,/onecloud/visl-test12-ml-vip.vmware.com-pool
10.148.235.8,8001,/onecloud/visl-test12-ml-vip.vmware.com-pool
10.148.91.23,8001,/onecloud/visl-test12-ml-vip.vmware.com-pool
10.148.91.78,8001,/onecloud/visl-test12-ml-vip.vmware.com-pool
10.148.91.71,8611,/onecloud/s2-test12-tcs6-vip.vmware.com-pool
10.148.91.73,8611,/onecloud/s2-test12-tcs6-vip.vmware.com-pool
10.148.91.41,8611,/onecloud/s2-test12-tcs6-vip.vmware.com-pool
10.148.91.43,8611,/onecloud/s2-test12-tcs6-vip.vmware.com-pool
10.113.14.175,8080,s2-stage-kcat-pool
10.113.14.176,8080,s2-stage-kcat-pool
10.148.69.54,80,/onecloud/www-dev16-vip-pool
10.148.69.54,80,/onecloud/www-dev16-vip-pool
10.127.240.56,443,/onecloud/esg-uat-int-pool-443
10.127.240.57,443,/onecloud/esg-uat-int-pool-443
10.127.240.56,8443,/onecloud/esg-uat-int-pool-8443
10.127.240.57,8443,/onecloud/esg-uat-int-pool-8443
10.148.96.55,80,/onecloud/comm-test99-pool
10.148.96.56,80,/onecloud/comm-test99-pool
10.148.96.55,80,/onecloud/comm-test99-pool
10.148.96.56,80,/onecloud/comm-test99-pool
10.148.96.49,8888,/onecloud/ucmtest99tril-vip.vmware.com-pool
10.148.96.53,8888,/onecloud/ucmtest99tril-vip.vmware.com-pool
10.148.96.89,8888,/onecloud/ucmtest99tril-vip.vmware.com-pool
10.148.96.93,8888,/onecloud/ucmtest99tril-vip.vmware.com-pool
10.148.92.33,8581,/onecloud/s2-uat2-websvc5-vip-pool
10.148.92.34,8581,/onecloud/s2-uat2-websvc5-vip-pool
10.148.96.18,7780,/onecloud/test99-webpass-vip.vmware.com-pool
10.148.96.41,7780,/onecloud/test99-webpass-vip.vmware.com-pool
10.148.96.43,7780,/onecloud/test99-webpass-vip.vmware.com-pool
10.148.96.23,80,/onecloud/portal-test99-webgate-vip.vmware.com-pool
10.148.96.42,80,/onecloud/portal-test99-webgate-vip.vmware.com-pool
10.148.96.46,80,/onecloud/portal-test99-webgate-vip.vmware.com-pool
10.148.96.69,8011,/onecloud/s2-test99-lr2-vip.vmware.com-pool
10.148.96.70,8011,/onecloud/s2-test99-lr2-vip.vmware.com-pool
10.148.96.79,8011,/onecloud/s2-test99-lr2-vip.vmware.com-pool
10.148.96.80,8011,/onecloud/s2-test99-lr2-vip.vmware.com-pool
10.148.96.65,389,/onecloud/test99-oid.vmware.com-pool
10.148.96.78,389,/onecloud/test99-oid.vmware.com-pool
10.148.96.73,389,/onecloud/test99-oid.vmware.com-pool
10.148.96.74,389,/onecloud/test99-oid.vmware.com-pool
10.148.96.69,8001,/onecloud/s2-test99-lr1-vip.vmware.com-pool
10.148.96.70,8001,/onecloud/s2-test99-lr1-vip.vmware.com-pool
10.148.96.91,8001,/onecloud/s2-test99-lr1-vip.vmware.com-pool
10.148.96.91,8011,/onecloud/s2-test99-lr1-vip.vmware.com-pool
10.148.96.79,8001,/onecloud/s2-test99-lr1-vip.vmware.com-pool
10.148.96.80,8001,/onecloud/s2-test99-lr1-vip.vmware.com-pool
10.148.96.58,6501,/onecloud/test99-ovd.vmware.com-pool
10.148.96.60,6501,/onecloud/test99-ovd.vmware.com-pool
10.148.96.27,6501,/onecloud/test99-ovd.vmware.com-pool
10.148.96.29,6501,/onecloud/test99-ovd.vmware.com-pool
10.148.96.22,80,/onecloud/test99-ebssso.vmware.com-pool
10.148.96.21,443,/onecloud/test99-ebssso.vmware.com-pool
10.148.96.22,443,/onecloud/test99-ebssso.vmware.com-pool
10.148.96.44,80,/onecloud/test99-ebssso.vmware.com-pool
10.148.96.44,443,/onecloud/test99-ebssso.vmware.com-pool
10.148.96.45,80,/onecloud/test99-ebssso.vmware.com-pool
10.148.96.45,443,/onecloud/test99-ebssso.vmware.com-pool
10.148.96.68,8001,/onecloud/s2-test99-lr3-vip.vmware.com-pool
10.148.96.68,8011,/onecloud/s2-test99-lr3-vip.vmware.com-pool
10.148.96.78,8001,/onecloud/s2-test99-lr3-vip.vmware.com-pool
10.148.96.78,8011,/onecloud/s2-test99-lr3-vip.vmware.com-pool
10.148.92.21,8080,/onecloud/cbr-uat2-solr-pool
10.148.92.22,8080,/onecloud/cbr-uat2-solr-pool
10.128.37.199,19000,etm-lt-workspace-pool
10.128.37.200,19000,etm-lt-workspace-pool
10.148.96.45,7780,/onecloud/ucmtest99-vip.vmware.com-pool
10.148.96.47,7780,/onecloud/ucmtest99-vip.vmware.com-pool
10.148.96.85,7780,/onecloud/ucmtest99-vip.vmware.com-pool
10.148.96.87,7780,/onecloud/ucmtest99-vip.vmware.com-pool
10.148.96.79,8311,/onecloud/s2-test99-tcs3-vip.vmware.com-pool
10.148.96.80,8311,/onecloud/s2-test99-tcs3-vip.vmware.com-pool
10.148.96.49,8311,/onecloud/s2-test99-tcs3-vip.vmware.com-pool
10.148.96.50,8311,/onecloud/s2-test99-tcs3-vip.vmware.com-pool
10.148.96.79,8111,/onecloud/s2-test99-tcs1-vip.vmware.com-pool
10.148.96.80,8111,/onecloud/s2-test99-tcs1-vip.vmware.com-pool
10.148.96.49,8111,/onecloud/s2-test99-tcs1-vip.vmware.com-pool
10.148.96.50,8111,/onecloud/s2-test99-tcs1-vip.vmware.com-pool
10.148.96.79,8211,/onecloud/s2-test99-tcs2-vip.vmware.com-pool
10.148.96.80,8211,/onecloud/s2-test99-tcs2-vip.vmware.com-pool
10.148.96.49,8211,/onecloud/s2-test99-tcs2-vip.vmware.com-pool
10.148.96.50,8211,/onecloud/s2-test99-tcs2-vip.vmware.com-pool
10.148.96.82,80,/onecloud/s2-test99-wcm-vip.vmware.com-pool
10.148.96.85,80,/onecloud/s2-test99-wcm-vip.vmware.com-pool
10.148.96.52,80,/onecloud/s2-test99-wcm-vip.vmware.com-pool
10.148.96.52,8251,/onecloud/s2-test99-wcm-vip.vmware.com-pool
10.148.96.54,80,/onecloud/s2-test99-wcm-vip.vmware.com-pool
10.148.96.54,8251,/onecloud/s2-test99-wcm-vip.vmware.com-pool
10.148.96.6,80,/onecloud/portal-test99-flexlm-vip.vmware.com-pool
10.148.96.7,80,/onecloud/portal-test99-flexlm-vip.vmware.com-pool
10.148.96.3,80,/onecloud/portal-test99-flexlm-vip.vmware.com-pool
10.148.96.4,80,/onecloud/portal-test99-flexlm-vip.vmware.com-pool
10.148.54.42,4458,/onecloud/ucmtest13-vip_SSL-pool
10.148.54.44,4458,/onecloud/ucmtest13-vip_SSL-pool
10.148.96.12,9443,/onecloud/s2-test99-ebssso-pool
10.148.96.13,9443,/onecloud/s2-test99-ebssso-pool
10.148.96.81,8711,/onecloud/s2-test99-tcs7-vip.vmware.com-pool
10.148.96.83,8711,/onecloud/s2-test99-tcs7-vip.vmware.com-pool
10.148.96.51,8711,/onecloud/s2-test99-tcs7-vip.vmware.com-pool
10.148.96.53,8711,/onecloud/s2-test99-tcs7-vip.vmware.com-pool
10.148.96.81,8611,/onecloud/s2-test99-tcs6-vip.vmware.com-pool
10.148.96.83,8611,/onecloud/s2-test99-tcs6-vip.vmware.com-pool
10.148.96.51,8611,/onecloud/s2-test99-tcs6-vip.vmware.com-pool
10.148.96.53,8611,/onecloud/s2-test99-tcs6-vip.vmware.com-pool
10.148.96.79,8411,/onecloud/s2-test99-tcs4-vip.vmware.com-pool
10.148.96.80,8411,/onecloud/s2-test99-tcs4-vip.vmware.com-pool
10.148.96.49,8411,/onecloud/s2-test99-tcs4-vip.vmware.com-pool
10.148.96.50,8411,/onecloud/s2-test99-tcs4-vip.vmware.com-pool
10.148.96.87,80,/onecloud/www-test99-vip.vmware.com-pool
10.148.96.88,80,/onecloud/www-test99-vip.vmware.com-pool
10.148.96.33,80,/onecloud/www-test99-vip.vmware.com-pool
10.148.96.94,80,/onecloud/www-test99-vip.vmware.com-pool
10.148.96.10,80,/onecloud/lrp-test99-vip.vmware.com-pool
10.148.96.9,80,/onecloud/lrp-test99-vip.vmware.com-pool
10.148.96.24,8181,/onecloud/s2-test99-websvc1-vip.vmware.com-pool
10.148.96.25,8181,/onecloud/s2-test99-websvc1-vip.vmware.com-pool
10.148.96.64,8181,/onecloud/s2-test99-websvc1-vip.vmware.com-pool
10.148.96.65,8181,/onecloud/s2-test99-websvc1-vip.vmware.com-pool
10.148.96.81,8811,/onecloud/s2-test99-tcs8-vip.vmware.com-pool
10.148.96.83,8811,/onecloud/s2-test99-tcs8-vip.vmware.com-pool
10.148.96.51,8811,/onecloud/s2-test99-tcs8-vip.vmware.com-pool
10.148.96.53,8811,/onecloud/s2-test99-tcs8-vip.vmware.com-pool
10.148.96.39,8080,/onecloud/websearch-test99-vip.vmware.com-pool
10.148.96.40,8080,/onecloud/websearch-test99-vip.vmware.com-pool
10.148.96.55,8080,/onecloud/websearch-test99-vip.vmware.com-pool
10.148.96.56,8080,/onecloud/websearch-test99-vip.vmware.com-pool
10.148.96.26,8481,/onecloud/s2-test99-websvc4-vip.vmware.com-pool
10.148.96.26,8581,/onecloud/s2-test99-websvc4-vip.vmware.com-pool
10.148.96.27,8481,/onecloud/s2-test99-websvc4-vip.vmware.com-pool
10.148.96.27,8581,/onecloud/s2-test99-websvc4-vip.vmware.com-pool
10.148.96.66,8481,/onecloud/s2-test99-websvc4-vip.vmware.com-pool
10.148.96.67,8481,/onecloud/s2-test99-websvc4-vip.vmware.com-pool
10.148.96.66,8011,/onecloud/test99osb-vip.vmware.com-pool
10.148.96.67,8011,/onecloud/test99osb-vip.vmware.com-pool
10.148.96.71,8011,/onecloud/test99osb-vip.vmware.com-pool
10.148.96.72,8011,/onecloud/test99osb-vip.vmware.com-pool
10.148.96.81,8511,/onecloud/s2-test99-tcs5-vip.vmware.com-pool
10.148.96.83,8511,/onecloud/s2-test99-tcs5-vip.vmware.com-pool
10.148.96.51,8511,/onecloud/s2-test99-tcs5-vip.vmware.com-pool
10.148.96.53,8511,/onecloud/s2-test99-tcs5-vip.vmware.com-pool
10.148.96.71,7777,/onecloud/test99soa-vip.vmware.com-pool
10.148.96.72,7777,/onecloud/test99soa-vip.vmware.com-pool
10.148.96.37,7777,/onecloud/test99soa-vip.vmware.com-pool
10.148.96.38,7777,/onecloud/test99soa-vip.vmware.com-pool
10.148.96.24,8281,/onecloud/s2-test99-websvc2-vip.vmware.com-pool
10.148.96.25,8281,/onecloud/s2-test99-websvc2-vip.vmware.com-pool
10.148.96.64,8281,/onecloud/s2-test99-websvc2-vip.vmware.com-pool
10.148.96.65,8281,/onecloud/s2-test99-websvc2-vip.vmware.com-pool
10.148.96.10,80,/onecloud/lrp-test99-vip.vmware.com-pool
10.148.96.9,80,/onecloud/lrp-test99-vip.vmware.com-pool
10.148.96.11,80,/onecloud/lrp-test99-vip.vmware.com-pool
10.148.96.12,80,/onecloud/lrp-test99-vip.vmware.com-pool
10.148.96.87,80,/onecloud/www-test99-vip.vmware.com-pool
10.148.96.88,80,/onecloud/www-test99-vip.vmware.com-pool
10.148.96.28,80,/onecloud/wwwa-test99-web-vip-1.vmware.com-pool
10.148.96.20,80,/onecloud/wwwa-test99-web-vip-1.vmware.com-pool
10.148.96.24,8381,/onecloud/s2-test99-websvc3-vip.vmware.com-pool
10.148.96.25,8381,/onecloud/s2-test99-websvc3-vip.vmware.com-pool
10.148.96.64,8381,/onecloud/s2-test99-websvc3-vip.vmware.com-pool
10.148.96.65,8381,/onecloud/s2-test99-websvc3-vip.vmware.com-pool
10.148.96.12,8011,/onecloud/s2-test99-ebssso-ag-pool
10.148.96.13,8011,/onecloud/s2-test99-ebssso-ag-pool
10.148.96.82,81,/onecloud/s2-test99-wcm-static-vip.vmware.com-pool
10.148.96.85,81,/onecloud/s2-test99-wcm-static-vip.vmware.com-pool
10.148.96.26,8581,/onecloud/s2-test99-websvc5-pool
10.148.96.27,8581,/onecloud/s2-test99-websvc5-pool
10.148.96.31,8011,/onecloud/s2-test99-lr5-vip.vmware.com-pool
10.148.96.32,8011,/onecloud/s2-test99-lr5-vip.vmware.com-pool
10.148.96.76,8011,/onecloud/s2-test99-lr5-vip.vmware.com-pool
10.148.96.77,8011,/onecloud/s2-test99-lr5-vip.vmware.com-pool
10.148.96.31,8001,/onecloud/s2-test99-lr4-vip.vmware.com-pool
10.148.96.32,8001,/onecloud/s2-test99-lr4-vip.vmware.com-pool
10.148.96.76,8001,/onecloud/s2-test99-lr4-vip.vmware.com-pool
10.148.96.77,8001,/onecloud/s2-test99-lr4-vip.vmware.com-pool
10.113.14.236,8080,s2-stage-solrs-pool-1
10.113.14.237,8080,s2-stage-solrs-pool-1
10.113.14.238,8080,s2-stage-solrs-pool-2
10.113.14.239,8080,s2-stage-solrs-pool-2
10.113.164.73,8080,s2-prod-solrs-pool-2
10.113.164.74,8080,s2-prod-solrs-pool-2
10.113.164.71,8080,s2-prod-solrs-pool-1
10.113.164.72,8080,s2-prod-solrs-pool-1
10.128.36.87,8080,s2-lt-solrs-pool-1
10.128.36.88,8080,s2-lt-solrs-pool-1
10.128.11.64,8080,s2-lt-solrs-pool-1
10.128.11.65,8080,s2-lt-solrs-pool-1
10.128.36.89,8080,s2-lt-solrs-pool-2
10.128.36.90,8080,s2-lt-solrs-pool-2
10.128.11.66,8080,s2-lt-solrs-pool-2
10.128.11.67,8080,s2-lt-solrs-pool-2
10.113.54.94,8443,sftpsite-stg-pool
10.113.161.24,9704,s2-prod-catsso-pool-9704
10.113.161.25,9704,s2-prod-catsso-pool-9704
10.119.17.111,9704,entitlementnew-pool
10.119.17.112,9704,entitlementnew-pool
10.119.17.113,9704,entitlementnew-pool
10.119.17.114,9704,entitlementnew-pool
10.119.17.111,9500,entitlementnew-pool
10.119.17.111,9704,entitlementnew-pool
10.119.17.112,9704,entitlementnew-pool
10.119.17.113,9704,entitlementnew-pool
10.119.17.114,9704,entitlementnew-pool
10.119.17.111,9500,entitlementnew-pool
10.113.163.149,8001,s2-prod-tco-pool
10.113.163.150,8001,s2-prod-tco-pool
10.113.14.240,8001,s2-stage-tco-pool
10.113.14.241,8001,s2-stage-tco-pool
10.128.37.183,8001,s2-lt-tco-pool
10.128.37.184,8001,s2-lt-tco-pool
10.130.64.81,443,esg-wdc-ext-new-pool-443
10.130.64.82,443,esg-wdc-ext-new-pool-443
10.130.41.9,8080,cat-qai-mln-pool-new
10.127.240.160,8080,cat-qai-mln-pool-new
10.127.240.13,8080,cat-qai-mln-pool-new
10.130.40.24,8080,cat-qai-mlne-pool-new
10.130.40.25,8080,cat-qai-mlne-pool-new
10.130.41.10,8080,cat-qai-mlne-pool-new
10.127.240.158,8080,cat-qai-mlne-pool-new
10.127.240.159,8080,cat-qai-mlne-pool-new
10.127.240.161,8080,cat-qai-mlne-pool-new
10.127.240.7,8080,cat-qai-mlne-pool-new
10.130.45.111,80,iweb-uat-pool
10.130.45.112,80,iweb-uat-pool
10.148.249.177,6501,/onecloud/uatd-ovd.vmware.com-pool
10.148.249.179,6501,/onecloud/uatd-ovd.vmware.com-pool
10.148.249.186,6501,/onecloud/uatd-ovd.vmware.com-pool
10.148.78.4,8000,/onecloud/oracleapps-uat1
10.148.78.7,8000,/onecloud/oracleapps-uat1
10.148.78.8,8000,/onecloud/oracleapps-uat1
10.148.70.43,8581,/onecloud/s2-test15-websvc5-8581
10.148.70.44,8581,/onecloud/s2-test15-websvc5-8581
10.130.41.48,8080,esg-qa-int-pool-80-testing
10.130.41.48,80,esg-qa-int-pool-80-testing
10.148.78.54,8888,/onecloud/ucmtest17tril-vip.vmware.com-pool
10.148.78.58,8888,/onecloud/ucmtest17tril-vip.vmware.com-pool
10.148.78.50,8888,/onecloud/ucmtest17tril-vip.vmware.com-pool
10.148.78.60,8888,/onecloud/ucmtest17tril-vip.vmware.com-pool
10.148.78.64,8888,/onecloud/ucmtest17tril-vip.vmware.com-pool
10.113.14.192,8443,esg-stage-int-pool-8443
10.113.14.193,8443,esg-stage-int-pool-8443
10.113.68.85,7780,ucmstage-pool
10.113.68.185,7780,ucmstage-pool
10.113.68.85,4458,ucmstage_SSL-pool
10.113.68.185,4458,ucmstage_SSL-pool
10.148.78.11,8281,/onecloud/s2-test17-websvc2-vip.vmware.com-pool
10.148.78.13,8281,/onecloud/s2-test17-websvc2-vip.vmware.com-pool
10.148.78.42,8281,/onecloud/s2-test17-websvc2-vip.vmware.com-pool
10.148.78.43,8281,/onecloud/s2-test17-websvc2-vip.vmware.com-pool
10.148.78.40,8281,/onecloud/s2-test17-websvc2-vip.vmware.com-pool
10.148.78.41,8281,/onecloud/s2-test17-websvc2-vip.vmware.com-pool
10.148.78.11,8381,/onecloud/s2-test17-websvc3-vip.vmware.com-pool
10.148.78.13,8381,/onecloud/s2-test17-websvc3-vip.vmware.com-pool
10.148.78.42,8381,/onecloud/s2-test17-websvc3-vip.vmware.com-pool
10.148.78.43,8381,/onecloud/s2-test17-websvc3-vip.vmware.com-pool
10.148.78.40,8381,/onecloud/s2-test17-websvc3-vip.vmware.com-pool
10.148.78.41,8381,/onecloud/s2-test17-websvc3-vip.vmware.com-pool
10.148.78.86,8011,/onecloud/s2-test17-lr2-vip.vmware.com-pool
10.148.78.87,8011,/onecloud/s2-test17-lr2-vip.vmware.com-pool
10.148.78.81,8011,/onecloud/s2-test17-lr2-vip.vmware.com-pool
10.148.78.82,8011,/onecloud/s2-test17-lr2-vip.vmware.com-pool
10.148.78.46,8011,/onecloud/s2-test17-lr2-vip.vmware.com-pool
10.148.78.47,8011,/onecloud/s2-test17-lr2-vip.vmware.com-pool
10.148.78.85,8011,/onecloud/s2-test17-lr2-vip.vmware.com-pool
10.148.78.80,7777,/onecloud/test17soa-vip.vmware.com-pool
10.148.78.81,7777,/onecloud/test17soa-vip.vmware.com-pool
