vendor	device	model	versiontype	version
avamar	jiveapp-prd12.vmware.com	avamar client	version	3.7.1-100
avamar	jivedb-stg-1.vmware.com	avamar client	version	5.0.105-169
avamar	jiveprod-sqldb.store.ad	avamar client	version	3.7.1-100
avamar	jivestagedb.vmware.com	avamar client	version	3.7.1-100
avamar	job-referrals.vmware.com	avamar client	version	6.0.100-592
avamar	john-dev-db	avamar client	version	4.0.3-24
avamar	john-dev-web	avamar client	version	4.0.3-24
avamar	kar-backup3mirror	avamar client	version	4.1.101-340
avamar	kickstart.vmware.com	avamar client	version	4.1.101-340
avamar	kmartinez-d430.vmware.com	avamar client	version	4.1.101-340
avamar	knova-prod-addb.vmware.com	avamar client	version	5.0.106-28
avamar	knova-prod-adm.vmware.com	avamar client	version	6.0.100-592
avamar	knova-prod-adm.vmware.com	avamar client	version	6.0.100-592
avamar	knova-prod-andb.vmware.com	avamar client	version	4.0.3-24
avamar	knova-prod-ikb1.vmware.com	avamar client	version	4.1.101-340
avamar	knova-prod-ikb2.vmware.com	avamar client	version	4.1.101-340
avamar	knova-prod-kb1.vmware.com	avamar client	version	4.0.3-24
avamar	knova-prod-kb1.vmware.com	avamar client	version	4.0.3-24
avamar	knova-prod-kb2.vmware.com	avamar client	version	4.1.101-340
avamar	knova-prod-kb2.vmware.com	avamar client	version	6.0.100-592
avamar	knova-prod-kcc1.vmware.com	avamar client	version	4.0.3-24
avamar	knova-prod-kcc2.vmware.com	avamar client	version	4.0.3-24
avamar	knova-prod-kcc3.vmware.com	avamar client	version	4.0.3-24
avamar	knova-prod-kss1.vmware.com	avamar client	version	4.0.3-24
avamar	knova-prod-kss2.vmware.com	avamar client	version	4.0.3-24
avamar	knova-prod-kss3.vmware.com	avamar client	version	5.0.106-28
avamar	knova-prod-kss3.vmware.com	avamar client	version	4.0.3-24
avamar	knova-sbx-bkptest	avamar client	version	5.0.105-169
avamar	knova-sbx.vmware.com	avamar client	version	5.0.105-169
avamar	knova-stg-addb1.vmware.com	avamar client	version	3.7.1-100
avamar	knova-stg-adm1.vmware.com	avamar client	version	3.7.1-100
avamar	knova-stg-andb1.vmware.com	avamar client	version	3.7.1-100
avamar	knova-stg-andb1.vmware.com2008.05.29.15.38.56	avamar client	version	3.7.1-100
avamar	knova-stg-ikb1.vmware.com	avamar client	version	3.7.1-100
avamar	knova-stg-ikb2.vmware.com	avamar client	version	3.7.1-100
avamar	knova-stg-kb1.vmware.com	avamar client	version	3.7.1-100
avamar	knova-stg-kb2.vmware.com	avamar client	version	3.7.1-100
avamar	knova-stg-kcc1.vmware.com2008.10.27.13.21.02	avamar client	version	3.7.1-100
avamar	knova-stg-kcc2.vmware.com	avamar client	version	3.7.1-100
avamar	knova-stg-kss1.vmware.com	avamar client	version	3.7.1-100
avamar	knova-stg-kss2.vmware.com	avamar client	version	3.7.1-100
avamar	knova7-devadm.vmware.com	avamar client	version	3.7.1-100
avamar	knova7-devdb.vmware.com	avamar client	version	3.7.1-100
avamar	knova7-devkcc.vmware.com	avamar client	version	3.7.1-100
avamar	knova7-qaaddb.vmware.com	avamar client	version	3.7.1-100
avamar	knova7-qaadm.vmware.com	avamar client	version	3.7.1-100
avamar	knova7-qaandb.vmware.com	avamar client	version	3.7.1-100
avamar	knova7-qakcc.vmware.com	avamar client	version	4.0.3-24
avamar	knova7-qakss.vmware.com	avamar client	version	3.7.1-100
avamar	labs-prod-app-1.vmware.com	avamar client	version	6.0.100-592
avamar	labs-prod-web-1.vmware.com	avamar client	version	6.0.100-592
avamar	lagrootdc01.vmware.com	avamar client	version	4.1.101-340
avamar	ldap-master-2.vmware.com	avamar client	version	5.0.105-169
avamar	linuxconsole	avamar client	version	4.1.101-340
avamar	lm-db.vmware.com	avamar client	version	6.0.100-592
avamar	lm-itadmin3.vmware.com	avamar client	version	4.1.101-340
avamar	lm-vc.vmware.com	avamar client	version	6.0.100-592
avamar	lmacias-380.vmware.com	avamar client	version	5.0.106-28
avamar	lmacias-d410.vmware.com	avamar client	version	3.7.1-100
avamar	lmpimage1.vmware.com	avamar client	version	6.0.100-592
avamar	lmpimage2-rhel4.vmware.com	avamar client	version	3.7.1-100
avamar	lmpimage2.vmware.com	avamar client	version	3.7.1-100
avamar	lumberjack.vmware.com	avamar client	version	4.1.101-340
avamar	maildir.vmware.com	avamar client	version	5.0.105-169
avamar	maildir.vmware.com	avamar client	version	5.0.105-169
avamar	mailhost2.vmware.com	avamar client	version	5.0.105-169
avamar	mailhost2.vmware.com	avamar client	version	5.0.105-169
avamar	mailman2.vmware.com	avamar client	version	6.0.100-592
avamar	maven-repo.vmware.com	avamar client	version	6.0.100-592
avamar	md-prod-lamp-1.vmware.com	avamar client	version	6.0.100-592
avamar	mediawiki	avamar client	version	5.0.106-28
avamar	mmreport.vmware.com	avamar client	version	5.0.106-28
avamar	mon-ar1-sjc3.vmware.com	avamar client	version	6.0.100-592
avamar	moss-dev-1.vmware.com	avamar client	version	3.7.1-100
avamar	moss-dev-2.vmware.com	avamar client	version	4.1.101-340
avamar	moss-dev-3.vmware.com	avamar client	version	4.0.3-24
avamar	moss-dev-4.vmware.com	avamar client	version	4.1.101-340
avamar	moss-dev-5.vmware.com	avamar client	version	3.7.1-100
avamar	moss-dev-6.vmware.com	avamar client	version	4.0.3-24
avamar	moss-restore	avamar client	version	3.7.1-100
avamar	moss64-dev-1.vmware.com	avamar client	version	4.1.101-340
avamar	mozy-prod-zabbix-1.vmware.com	avamar client	version	5.0.106-28
avamar	mozy-prod-zabbix-2.vmware.com	avamar client	version	5.0.106-28
avamar	mssql-dev.vmware.com	avamar client	version	4.1.101-340
avamar	mylearnssl-ci02.vmware.com	avamar client	version	5.0.105-169
avamar	mylearnweb-ci01	avamar client	version	4.1.101-340
avamar	mylearnweb-ci01	avamar client	version	4.1.101-340
avamar	mylearnweb-ci01	avamar client	version	4.1.101-340
avamar	mylearnweb-ci02.vmware.com	avamar client	version	5.0.105-169
avamar	myln-prod-db.vmware.com	avamar client	version	6.0.100-592
avamar	myln-prod-dbrpt.vmware.com	avamar client	version	5.0.105-169
avamar	myln-prod-distr.vmware.com	avamar client	version	6.0.100-592
avamar	myln-prod-ssl01.vmware.com	avamar client	version	5.0.105-169
avamar	myln-prod-web-1.vmware.com	avamar client	version	6.0.100-592
avamar	myln-prod-web-2.vmware.com	avamar client	version	6.0.100-592
avamar	myln-prod-web01.vmware.com	avamar client	version	5.0.105-169
avamar	myln-uatdb	avamar client	version	3.7.1-100
avamar	mylndb	avamar client	version	5.0.105-169
avamar	mylndb-repl	avamar client	version	3.7.1-100
avamar	mylndb-repl.vmware.com	avamar client	version	4.1.106-27
avamar	mylnssl-uat01	avamar client	version	3.7.1-100
avamar	mylnssl01	avamar client	version	3.7.1-100
avamar	mylnstg	avamar client	version	5.0.105-169
avamar	mylnstg.vmware.com	avamar client	version	5.0.105-169
avamar	mylnweb-uat01	avamar client	version	3.7.1-100
avamar	mylnweb01	avamar client	version	3.7.1-100
avamar	mylnweb02	avamar client	version	3.7.1-100
avamar	nas-mylnweb.vmware.com	avamar client	version	4.1.101-340
avamar	newpa-monitor2.vmware.com	avamar client	version	3.7.1-100
avamar	newroadshow.zimbra.com	avamar client	version	4.1.101-340
avamar	nexpose-prod.vmware.com	avamar client	version	5.0.105-169
avamar	nis2.vmware.com	avamar client	version	5.0.105-169
avamar	nis2.vmware.com	avamar client	version	5.0.105-169
avamar	obie-dev-mkt-a1.vmware.com	avamar client	version	5.0.106-28
avamar	obie-dev-sls-a1.vmware.com	avamar client	version	5.0.105-169
avamar	obie-lt-mkt-a1.vmware.com	avamar client	version	5.0.106-28
avamar	obie-lt-mkt-a2.vmware.com	avamar client	version	5.0.105-169
avamar	obie-lt-sls-a1.vmware.com	avamar client	version	5.0.106-28
avamar	obie-lt-sls-a2.vmware.com	avamar client	version	5.0.106-28
avamar	obie-mkt-prod1.vmware.com	avamar client	version	6.0.100-592
avamar	obie-mkt-prod2.vmware.com	avamar client	version	5.0.105-169
avamar	obie-prod-bu1.vmware.com	avamar client	version	6.0.100-592
avamar	obie-prod-bu2.vmware.com	avamar client	version	6.0.100-592
avamar	obie-prod-edw1.vmware.com	avamar client	version	4.1.101-340
avamar	obie-prod-ksbk1.vmware.com	avamar client	version	5.0.105-169
avamar	obie-prod-ksbk2.vmware.com	avamar client	version	5.0.105-169
avamar	obie-prod-ksfr1.vmware.com	avamar client	version	5.0.105-169
avamar	obie-prod-ksfr2.vmware.com	avamar client	version	5.0.105-169
avamar	obie-prod-ksmk1.vmware.com	avamar client	version	5.0.105-169
avamar	obie-prod-ksmk2.vmware.com	avamar client	version	5.0.105-169
avamar	obie-qa-mkt-a1.vmware.com	avamar client	version	5.0.106-28
avamar	obie-qa-sls-a1.vmware.com	avamar client	version	5.0.106-28
avamar	obie-uat-mkt-a1.vmware.com	avamar client	version	5.0.106-28
avamar	obie-uat-sls-a1.vmware.com	avamar client	version	5.0.106-28
avamar	odi-agentprod02.vmware.com	avamar client	version	4.1.101-340
avamar	odi-agentqa03.vmware.com	avamar client	version	4.1.101-340
avamar	odi-lnx-agentprod01.vmware.com	avamar client	version	4.1.101-340
avamar	odi-pri-winagt2.vmware.com	avamar client	version	5.0.106-28
avamar	odi-pri-winagt2.vmware.com2011.02.05.13.26.07	avamar client	version	5.0.106-28
avamar	onesource.vmware.com	avamar client	version	6.0.100-592
avamar	opalis-prod-app.vmware.com	avamar client	version	6.0.100-592
avamar	opalis-prod-db.vmware.com	avamar client	version	6.0.100-592
avamar	opsmgmt-sql1.vmware.com	avamar client	version	4.0.3-24
avamar	opsmgmt-srv1.vmware.com	avamar client	version	4.0.3-24
avamar	opstools-app-1.vmware.com	avamar client	version	5.0.106-28
avamar	opstools-mysql-1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-apps-fmtst-3.vmware.com	avamar client	version	4.0.3-24
avamar	ora-beta-idm-1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-beta-vi4-app-1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-beta-vi4-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-bkg-prd-d1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-bkg-prd-d1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-bu-prd-d1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-bu-prd-d1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev-fbi-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev-fmsoa-a2.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev-fmwsoax-a1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-dev-fmwsoax-a1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-dev-fmwsoax-d1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-dev-inf-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev-inf-d2.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev-interwoven-web-1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev-ksbkdm-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev-ksedw-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev-osb-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev-pmgmt-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev-sfadm-d1.vmware.com2011.12.15.16.47.59	avamar client	version	4.1.101-340
avamar	ora-dev-siebel-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev-strm-bi-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev-ucm-d1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev-vi4-app-1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-dev-vi4-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev-vmwsup-app-1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-dev-vmwsup-ccm-1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-dev-vmwsup-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev-wlp-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev1-fmb2b-a1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev1-fmb2b-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev1-fmidm-a1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev1-fmidm-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev1-fmsoa-a1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev1-fmsoa-a2.vmware.com	avamar client	version	unKnown 
avamar	ora-dev1-fmsoa-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev1-fmwsoa-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev1-fmwsoa-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev1-fmwsoax-a1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-dev1-fmwsoax-d1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-dev1-osb-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev1-osb-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev1-pim-app-1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev1-siebel-d1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev2-ebs-app-1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-dev2-ebs-ccm-1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-dev2-ebs-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev2-fmidm-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev2-fmidm-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev2-fmsoa-a1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev2-fmsoa-a2.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev2-fmsoa-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dev2-fmwsoax-a1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-dev2-fmwsoax-a1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-dev2-fmwsoax-d1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-dev2-ksinf-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev2-ksods-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev2-osb-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev3-custom-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dev3-fmsoa-a2.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev3-fmsoa-a2.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev3-fmwsoax-a1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-dev3-fmwsoax-d1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-dev3-osb-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev3-osb-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-dev3-siebel-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dmprod-d1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-dmprod-d1.vmware.com2011.12.14.15.31.45	avamar client	version	6.0.100-592
avamar	ora-dmqa-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-dmqa-d2.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-dr-ebs-r1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-edwprod-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-edwqa-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-fbi-prd-d1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-fmprodidm-a1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-fmprodsoa-w1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-fmprodsoa-w2.vmware.com	avamar client	version	4.0.3-24
avamar	ora-hr-ebs-app-1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-hr-ebs-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-keytmp1-ucm-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-lt-fmsoa-a5.vmware.com	avamar client	version	5.0.106-28
avamar	ora-lt-fmsoa-a5.vmware.com	avamar client	version	5.0.106-28
avamar	ora-lt-fmsoa-a6.vmware.com	avamar client	version	5.0.106-28
avamar	ora-lt-fmsoa-a6.vmware.com	avamar client	version	5.0.106-28
avamar	ora-lt-fmsoa-a7.vmware.com	avamar client	version	5.0.106-28
avamar	ora-lt-fmsoa-a7.vmware.com	avamar client	version	5.0.106-28
avamar	ora-lt-fmwsoax-a1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-lt-fmwsoax-a2.vmware.com	avamar client	version	6.0.100-592
avamar	ora-lt-fmwsoax-a3.vmware.com	avamar client	version	6.0.100-592
avamar	ora-lt-fmwsoax-a4.vmware.com	avamar client	version	6.0.100-592
avamar	ora-lt-fmwsoax-a5.vmware.com	avamar client	version	6.0.100-592
avamar	ora-lt-fmwsoax-r1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-lt-fmwsoax-r2.vmware.com	avamar client	version	6.0.100-592
avamar	ora-lt-osb-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-lt-osb-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-lt-osb-a2.vmware.com	avamar client	version	5.0.106-28
avamar	ora-lt-osb-a2.vmware.com	avamar client	version	5.0.106-28
avamar	ora-odiprod-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-odiqa-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-p-dnbim-a1.vmware.com	avamar client	version	5.0.105-169
avamar	ora-pat-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-pat-fmb2b-1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-pat-fmidm-1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-pat-fmsoa-1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-perf-ebs-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-perf-fmsoa-a3.vmware.com	avamar client	version	5.0.106-28
avamar	ora-perf-fmsoa-a4.vmware.com	avamar client	version	5.0.106-28
avamar	ora-perf-fmwsoax-a1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-perf-fmwsoax-a1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-perf-fmwsoax-a2.vmware.com	avamar client	version	6.0.100-592
avamar	ora-perf-fmwsoax-a2.vmware.com	avamar client	version	6.0.100-592
avamar	ora-perf-fmwsoax-d1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-perf-osb-a1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-perf-osb-a2.vmware.com	avamar client	version	5.0.106-28
avamar	ora-perf-pmgmt-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-perf-wlp-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-phnx-1.vmware.com	avamar client	version	4.0.3-24
avamar	ora-phnx-2.vmware.com	avamar client	version	4.0.3-24
avamar	ora-poc-hpperf-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-prod-backup-2tp.vmware.com	avamar client	version	4.0.3-24
avamar	ora-prod-bipso-d1.vmware.com	avamar client	version	4.1.100-1470
avamar	ora-prod-bu-d1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-prod-camm-1.vmware.com	avamar client	version	5.0.105-169
avamar	ora-prod-custom-d1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-prod-ddt-d1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-prod-disco-rep.vmware.com	avamar client	version	5.0.105-169
avamar	ora-prod-dmcbi-d1.vmware.com	avamar client	version	4.1.101-340
avamar	ora-prod-dmhr-d1.vmware.com2011.02.07.08.39.34	avamar client	version	5.0.106-28
avamar	ora-prod-dnb-d1.vmware.com	avamar client	version	5.0.106-28
avamar	ora-prod-dnb-d1.vmware.com2011.02.09.09.12.06	avamar client	version	4.1.100-1470
avamar	ora-prod-dnb-d1.vmware.com2011.04.26.11.08.10	avamar client	version	4.1.100-1470
avamar	ora-prod-dnbim-d2.vmware.com	avamar client	version	6.0.100-592
avamar	ora-prod-ebs-app-1.vmware.com	avamar client	version	6.0.100-592
avamar	ora-prod-ebs-app-11.vmware.com	avamar client	version	6.0.100-592
avamar	ora-prod-ebs-app-12.vmware.com	avamar client	version	6.0.100-592
