"timestamp","vcserver","datacenter","name","id","state","url","capacity","freespace"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid38","Datastore-datastore-21759","Available","ds:///vmfs/volumes/522f0c0a-74ce223d-7ea1-984be1055bd8/","2198754820096","1374163042304"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid39","Datastore-datastore-21760","Available","ds:///vmfs/volumes/522f0c95-81d75d9b-77e1-984be1055bd8/","2198754820096","1553470586880"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid40","Datastore-datastore-21761","Available","ds:///vmfs/volumes/522f0d5b-fbf47253-6258-984be1055bd8/","2198754820096","1499131281408"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid15","Datastore-datastore-22387","Available","ds:///vmfs/volumes/525fadf3-35da9c0b-1297-e83935ea0c68/","2198754820096","93189046272"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid36","Datastore-datastore-23075","Available","ds:///vmfs/volumes/528b999d-11e1ef16-8d31-009c029ea8c0/","2198754820096","103927513088"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid37","Datastore-datastore-23253","Available","ds:///vmfs/volumes/52b42578-2a8c9d8e-10cd-38eaa7a578f6/","2198754820096","50239373312"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid16","Datastore-datastore-24904","Available","ds:///vmfs/volumes/536bc5b2-de26c65c-9f3f-38eaa7a578f6/","2198754820096","124319170560"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid38","Datastore-datastore-26942","Available","ds:///vmfs/volumes/5412d5db-deb4764d-5fa9-38eaa7a578f6/","2198754820096","1594093469696"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid39","Datastore-datastore-29008","Available","ds:///vmfs/volumes/54b60049-fdddd4fc-4304-38eaa7a578f6/","2198754820096","118958850048"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid42","Datastore-datastore-29279","Available","ds:///vmfs/volumes/54d1ff44-c7ed292c-62ca-e83935ea0c66/","2198754820096","223753535488"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid40","Datastore-datastore-29280","Available","ds:///vmfs/volumes/54d1ffbe-f5ed0130-f517-38eaa7a578f6/","2198754820096","1098208247808"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid41","Datastore-datastore-29281","Available","ds:///vmfs/volumes/54d1ffe3-d0312be5-27fa-38eaa7a578f6/","2198754820096","1098208247808"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","NFS_ISO_READ_ONLY","Datastore-datastore-21762","Available","ds:///vmfs/volumes/5538630c-ccdb12eb/","7696581394432","17763483648"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","North America Remote Sites","exit15-vol","Datastore-datastore-21501","Unavailable","ds:///vmfs/volumes/1b5e8ea8-8d7b6bb3/","7696581394432","96500498432"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","North America Remote Sites","Templates","Datastore-datastore-26583","Available","ds:///vmfs/volumes/3cade82d-fbb10c82/","845886242816","205095067648"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","North America Remote Sites","LOCAL-wdc-devtest1-11","Datastore-datastore-721","Available","ds:///vmfs/volumes/4a04b25e-6e1f4ab4-aa14-0022640ffa6a/","71940702208","62638784512"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","North America Remote Sites","LOCAL-wdc-qai-vmg1-3","Datastore-datastore-14947","Available","ds:///vmfs/volumes/4a8653e5-caeb4b6f-1495-d8d385679edc/","145492017152","135983529984"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","North America Remote Sites","LOCAL-wdc-qai-vmg1-4","Datastore-datastore-14972","Available","ds:///vmfs/volumes/4a865cf5-2b729c6d-2b58-f4ce46c03334/","145492017152","135986675712"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","North America Remote Sites","LOCAL-wdc-devtest3-1","Datastore-datastore-507","Available","ds:///vmfs/volumes/4a88a191-4edaec50-062d-0022640fea70/","71940702208","62634590208"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","North America Remote Sites","LOCAL-wdc-uat-vmg1-5","Datastore-datastore-4118","Available","ds:///vmfs/volumes/4a9ada9f-b84869cb-4a42-f4ce46b7379c/","118648471552","109153615872"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","North America Remote Sites","LOCAL-wdc-uat-vmg1-6","Datastore-datastore-4123","Available","ds:///vmfs/volumes/4a9add4d-31a9a4ea-52c0-f4ce46bfff1c/","118648471552","109148372992"
