"vcserver","datacenter","vmhost","vswitch","portgroup"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-1.vmware.com","vSwitch2","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch2","heartbeat"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-2.vmware.com","vSwitch3","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch2","heartbeat"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-3.vmware.com","vSwitch3","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch1","Private"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch2","heartbeat"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-4.vmware.com","vSwitch3","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch0","virtual hypervisor"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch0","WDC-mgmt1-eat_10.253.0.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch0","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest4-5.vmware.com","vSwitch2","GreenplumVM_HB-192.168.0.0"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-14.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-15.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-13.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-12.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-12.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-12.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-12.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-12.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-12.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-12.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-11.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-11.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-11.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-11.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-11.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-11.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest1-11.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-6.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-6.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-6.vmware.com","vSwitch1","wdc-devtest-performancecenter-10.128.72.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-6.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-6.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-6.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-6.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-6.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-7.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-7.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-7.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-7.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-7.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-7.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-7.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-5.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-5.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-5.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-5.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-5.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-5.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-5.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-4.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-4.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-4.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-4.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-4.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-4.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-4.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-1.vmware.com","vSwitch0","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-1.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-1.vmware.com","vSwitch1","wdc-devtest-performancecenter-10.128.72.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-1.vmware.com","vSwitch1","wdc-devtest-server-10.128.80.0/20"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-1.vmware.com","vSwitch1","wdc-devtest-labmgr-10.128.76.0/22"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-1.vmware.com","vSwitch2","wdc-devtest-dmz-10.128.66.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-1.vmware.com","vmservice-vswitch","vmservice-vshield-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-devtest3-1.vmware.com","vmservice-vswitch","vmservice-vmknic-pg"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch0","wdc-lt-backup-10.128.125.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-3.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch0","wdc-lt-backup-10.128.125.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-4.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch0","wdc-lt-backup-10.128.125.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-5.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch0","wdc-lt-backup-10.128.125.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-6.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-7.vmware.com","vSwitch0","wdc-lt-backup-10.128.125.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-7.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-7.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-7.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-7.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-7.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-8.vmware.com","vSwitch0","wdc-lt-backup-10.128.125.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-8.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-8.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-8.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-8.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-8.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-9.vmware.com","vSwitch0","wdc-lt-backup-10.128.125.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-9.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-9.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-9.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-9.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-9.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-10.vmware.com","vSwitch0","wdc-lt-backup-10.128.125.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-10.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-10.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-10.vmware.com","vSwitch1","VMotion"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-10.vmware.com","vSwitch2","hb-192.168.1.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg1-10.vmware.com","vSwitch3","wdc-loadtest-dmz-10.128.38.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-2.vmware.com","vSwitch0","wdc-lt-server-10.128.37.0/24"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-2.vmware.com","vSwitch0","Management Network"
"vc-dev-1.vmware.com","North America Remote Sites","wdc-lt-vmg2-2.vmware.com","vSwitch1","VMotion"
